itineraryId,flightNumber,airline,destination,train,hotel,hotelPricePerNight,totalCost,travelDate
72860ea6-18de-46cd-b10c-e25d9c2190ca,CC6269,Air Atlanta Icelandic,DXB,None,Holt Group Hotel,54.98,1023.73,2025-11-23T19:06:00
2a0c96a5-c627-4973-8720-e4e3d4c32c42,OZ831,Asiana Airlines,LAX,Train #456,None,,366.62,2024-12-17T22:17:00
b989da84-fc13-4e4e-b838-aa6609da5bce,QF5925,Qantas Airways,LAX,Train #456,Ayala Inc Hotel,96.19,962.24,2025-11-07T16:35:00
9c60b437-4c68-4ba5-8f7b-f58a2405f20a,AI4180,Air India Limited,ORD,None,Miller-Petty Hotel,381.21,1992.92,2024-05-30T11:15:00
bb3dff17-1695-4dd8-aeb2-12bcb2f8330c,AZ7292,ITA Airways,LAX,Train #456,None,,128.83,2025-03-27T12:34:00
db4caccb-708e-4630-820e-0b404522fcfc,LY4285,"China Eastern Airlines, Inc",LAX,None,Moses-Rodriguez Hotel,265.62,548.38,2025-07-25T05:45:00
cbc168ea-2850-4729-bea2-d3cfe4fb6d98,QF2546,Qantas Airways,JFK,None,Pruitt LLC Hotel,182.3,1055.19,2025-01-11T15:40:00
99a8acd3-95ed-4636-b151-cfc3f032bfe8,CA2136,Air China,FRA,Train #456,None,,323.68,2025-07-23T15:49:00
24b02cff-5cfd-46f2-b48c-7fe6d3da1032,NJ906,Vanguard Airlines,NRT,Train #456,Crane Inc Hotel,54.92,422.68,2025-08-24T17:01:00
effa603e-0919-4c94-b6e5-26f0d28c3153,US8123,US Airways,LAX,Train #123,Arnold-Mcdonald Hotel,117.5,1476.19,2025-08-09T01:12:00
8d3f08ec-f8d1-4316-ad10-96d3dd2d5303,MG1340,Champion Air,YVR,None,Torres PLC Hotel,351.16,1367.25,2024-01-11T20:24:00
ec99829a-32d4-498b-a84b-30b13ee935ae,XJ9715,Mesaba Airlines,LAX,None,Montgomery-Ritter Hotel,397.06,749.73,2025-05-10T23:45:00
d531a895-3f96-49a5-a3c3-a33d0b268c5b,WS9123,WestJet,LAX,None,Hardin-Clark Hotel,491.06,1360.26,2025-12-31T05:49:00
5e835b13-995a-4b01-a20f-d249972a2c6b,YP6949,"Air Premia, Inc.",YYZ,Train #123,Allen LLC Hotel,421.19,1875.3,2025-06-22T14:20:00
13f871c6-9d92-4133-9867-9d81d9f50db5,OH639,Comair,NRT,None,None,,488.91,2025-01-27T23:01:00
af7c98f4-ead0-4a0b-8cfa-830766a7d30b,YX694,Midwest Airlines,LAX,None,None,,507.76,2024-02-25T22:49:00
c4c25802-761e-4def-862c-79e45e6ac555,VS4738,Virgin Atlantic,LAX,None,Marks-Collins Hotel,429.23,1349.11,2024-08-23T09:55:00
2a025697-cf3c-405f-944c-ffe4e49c3123,PD1104,Porter Airlines (Canada) Limited,PTY,Train #456,None,,269.38,2024-04-07T00:16:00
992602c8-7639-44f8-88e7-f732633c9efd,YX2202,"China Eastern Airlines, Inc",LAX,Train #456,None,,111.17,2025-08-25T17:29:00
aa321d99-c364-4bb3-b441-9f0b3535ad52,FL4770,AirTran Airways,LAX,Train #456,"Smith, Simpson and Carlson Hotel",172.03,475.23,2025-03-23T01:56:00
c9702a1b-2170-464b-b7aa-5270aa1fb668,SK5540,SAS Airlines,LAX,None,"Ward, Lewis and Payne Hotel",334.28,1719.64,2024-02-10T12:01:00
649a47ba-cabf-4f81-809e-a674cadd8689,MQ2126,"Envoy Air, Inc.",SJO,Train #456,None,,361.5,2025-08-31T00:26:00
604cb355-a925-4faa-a3f1-da363ac7df00,QR3553,Qatar Airways,LHR,Train #456,"Gonzalez, Murphy and Khan Hotel",234.32,1636.5,2024-03-28T10:29:00
696640fa-c68d-46b7-bcee-e338ed38e307,NH4123,"All Nippon Company Airways, Ltd.",SJO,Train #456,"Smith, Jackson and Montoya Hotel",240.0,712.42,2025-10-10T17:43:00
f309aa70-4111-4f38-b6b8-14c357d77cb7,OO3646,SkyWest Airlines,LAX,Train #123,None,,144.34,2024-07-15T09:10:00
cc64e4f0-cf78-403d-9e0b-618323684299,KL4772,KLM Royal Dutch Airlines,DXB,Train #123,Fox and Sons Hotel,321.23,700.86,2024-08-30T01:08:00
7bc2c4fd-b3d8-4ab4-8a05-ae5d79ee4300,AM6281,Aeromexico,LAX,Train #123,None,,1133.47,2025-11-01T18:27:00
2f6073a4-6cdd-4912-a69e-89deedcd2e7c,RD4109,Ryan International Airlines,LAX,Train #456,Nunez-Camacho Hotel,301.9,1667.27,2025-09-22T06:40:00
daf3a106-0190-4d58-801f-9e5c8c169075,RD9069,Ryan International Airlines,DEL,Train #456,Coleman and Sons Hotel,124.72,1587.61,2024-12-12T09:14:00
3fbe6b03-a6fe-4e82-b4d9-80e741111ca7,WS7895,WestJet,CDG,Train #123,"Phillips, Brennan and Collier Hotel",390.06,771.27,2025-09-21T16:15:00
6a2acdac-5532-4207-ab79-c0f79d2f316e,HQ3574,Harmony Airways,LAX,Train #123,None,,136.91,2025-01-30T15:29:00
e9331317-322b-4828-bbc1-a81bd7872021,B63464,JetBlue Airways,LAX,Train #456,White-Gomez Hotel,492.15,2012.43,2025-05-22T13:46:00
4e239ce0-aa7d-4160-b589-ebd08ca67ec3,TW3210,TWA,MEX,Train #456,None,,461.36,2024-12-17T16:47:00
38e4a585-3739-4574-984a-51a819d29863,PD231,Porter Airlines (Canada) Limited,DEL,None,"Murphy, Miller and Jones Hotel",235.81,581.8,2025-06-28T05:57:00
443f3e83-aeef-4f48-bb18-4df5f010f36d,HX4287,Swissport USA,ORD,None,Gomez-Payne Hotel,292.72,971.27,2024-02-06T11:36:00
35d3762e-46ab-4d1e-a7de-2c06b7e21112,FI3221,Icelandair (Inactive),SJO,Train #456,Cook and Sons Hotel,281.72,1012.98,2024-05-15T03:05:00
50f4ab8f-7b55-4f26-9c85-4cc10b3772a7,SY4228,Sun Country Airlines,NRT,Train #123,Cummings-Mcdaniel Hotel,82.55,908.62,2024-06-18T09:45:00
d55d5520-f470-4230-a3fa-4668558a1b0e,CZ7851,China Southern,YVR,Train #123,"White, Duran and Middleton Hotel",249.6,576.9,2024-09-04T21:33:00
09f24b38-a748-4e77-ba4a-b70dc3a0d6b1,TP3521,TAP Air Portugal,YVR,Train #123,None,,199.43,2025-04-29T05:30:00
1a8d0721-5f5f-4f4e-b245-1d72ee0b1a72,XE2935,ExpressJet Airlines,FRA,None,None,,174.25,2025-01-29T15:08:00
55200ae9-9d72-4b0e-9fdf-15278fa5faf6,BF7240,French Bee,DXB,Train #456,Young-Brock Hotel,455.26,784.27,2025-07-07T15:19:00
0424b4bd-c9e0-4a9c-bba8-bd94d1b2198a,SK3892,SAS Airlines,PTY,Train #123,Ramos LLC Hotel,396.27,647.4,2025-08-15T09:09:00
8d152fa5-b75f-43d1-a7a3-cb04300c9c54,NH8222,"All Nippon Company Airways, Ltd.",PTY,Train #456,None,,459.64,2025-06-19T11:00:00
257dd395-56fc-4927-be1c-6b37efe1d1f6,VS1946,Virgin Atlantic,SJO,Train #456,"Phillips, Gould and Frazier Hotel",397.42,1888.11,2025-02-18T08:12:00
3257460b-17dc-4a7e-857c-b74f7e961c22,BA3998,British Airways,DXB,Train #123,Sutton-Nelson Hotel,92.56,828.03,2025-06-20T09:52:00
a05c817a-f57d-4aa7-ad74-8a9ca1ed6ad7,UA9608,United Airlines - Pre 07/01/2013,LAX,Train #456,Thompson-Foster Hotel,242.01,1310.2,2025-02-01T14:00:00
b48892f5-6185-43d5-8d26-ebf742540a8a,XE9335,ExpressJet Airlines,LAX,Train #456,Johnson Ltd Hotel,167.87,589.87,2025-02-27T11:19:00
ad5a0592-808e-49e4-9174-a563c3058e88,NJ3131,Pacific Aviation,PTY,None,"Nichols, Roberts and Novak Hotel",356.96,685.68,2025-06-17T08:40:00
b33743fe-2c3d-4b19-a307-f52f13c5ade1,MU346,El Al Israel Airlines LTD.,SJO,Train #456,None,,485.35,2024-05-10T11:08:00
c46aaccd-2fba-4b57-bf4e-ce1c80b5c613,A83052,Ameriflight,DEL,Train #123,Hess LLC Hotel,236.29,572.27,2024-11-05T18:31:00
6181187a-779f-4177-9303-5a06950483eb,Y44532,Sobelair Airlines,CDG,None,Hall-Barnes Hotel,470.72,1477.1,2024-10-12T10:15:00
8930f682-d435-4b79-8213-162aa19bfff6,A87458,Ameriflight,HKG,None,"Hayden, Howard and Preston Hotel",237.15,881.75,2025-12-09T10:25:00
c6b09cbd-454c-4eb4-9c2b-3026b398933a,XE9707,ExpressJet Airlines,FRA,Train #456,Johnson-Black Hotel,209.52,783.73,2024-06-14T17:59:00
6f54167a-8a99-40c4-9afa-fc81b979d884,TS3152,Air Transat,SIN,None,King-Medina Hotel,415.51,582.15,2024-02-01T19:50:00
b348c7db-b556-4f55-8eb4-2e2d815f146e,FI5965,Icelandair EHF,CDG,Train #456,Mitchell-Martinez Hotel,107.58,1768.85,2024-09-06T17:54:00
be798acd-62a8-4ab6-bc96-9e89a704a76c,EK5973,Emirates,DEL,Train #456,Kramer Ltd Hotel,486.56,691.14,2025-09-24T00:22:00
2bb42623-0356-4d68-94a3-cf5ec03ab4a3,MU1694,China Eastern,JFK,Train #456,Figueroa Group Hotel,360.25,655.35,2024-02-08T23:15:00
24416832-0038-4f3a-b788-3d4aebbbf053,Z02101,"Norse Atlantic UK, Ltd.",LAX,Train #123,White-Cherry Hotel,209.84,1204.15,2024-08-16T18:24:00
91f1fbde-02c7-41fd-8410-3d493e9d9f30,NH6332,"All Nippon Company Airways, Ltd.",LAX,None,"Mcpherson, Patel and Roberts Hotel",252.38,1742.4,2024-12-05T12:52:00
257accd5-b3cb-46d4-896b-cc5566b4b6fb,QK5541,Air Canada Jazz,LAX,Train #456,"Jimenez, Patton and Rivera Hotel",475.72,847.38,2025-07-26T20:49:00
f2c86a42-3b47-4177-9cdb-a1ec31d39a7b,BR654,EVA Airways,PTY,Train #456,"Robinson, Sellers and Brown Hotel",89.23,375.87,2024-05-21T10:30:00
12bd63f5-b765-460c-ad8d-cae7881ef4ee,BF7080,French Bee,MIA,Train #456,None,,317.69,2025-06-22T17:32:00
ee827915-af3a-4b72-8b49-6d538990cf11,Z04705,Trego Dugan Aviation,FRA,Train #123,"Lopez, White and Beard Hotel",404.4,1864.18,2025-06-27T18:48:00
cb2b5d5a-7542-424d-8eb1-74a6a81e8797,AA1710,American Airlines,CUN,None,Johnson Inc Hotel,92.28,248.23,2024-11-25T05:21:00
6ffcbaaa-5209-4e87-be9e-22649d198476,OO3500,SkyWest Airlines,YYZ,Train #123,None,,316.28,2025-06-06T01:36:00
6fb026fc-a9e8-492a-9275-a342ec5ea072,CC7763,Air Atlanta Icelandic,DXB,Train #456,"Bentley, Gutierrez and Mcdowell Hotel",351.74,1799.35,2025-12-11T21:14:00
1acabd4d-76b0-4f39-8272-30c25ef5b55a,NZ695,Air New Zealand,ORD,Train #456,Martinez-Crane Hotel,130.94,1011.18,2025-06-21T04:38:00
ad0c09c3-bbed-4e27-ae6b-4b889fe8c898,WO3231,World Airways,DOH,Train #123,None,,984.85,2024-10-01T17:35:00
b5a80561-e1f0-445e-91a7-c62bb60281a4,TS1450,"China Eastern Airlines, Inc",DEL,None,"Griffith, Odonnell and Mclaughlin Hotel",393.64,1127.27,2025-04-25T13:02:00
5f6e3074-4bb7-4472-aee5-7f3057c8328f,SE4320,XL Airways France,YYZ,Train #456,None,,1462.87,2025-10-20T19:00:00
8ec21645-b4c3-466a-b83e-6b1e6d172aa3,AI5861,Air India Limited,LAX,Train #456,Lewis Inc Hotel,68.29,715.71,2025-05-08T05:35:00
74e5343d-47fb-45dd-98f9-5cf7d3191963,QR8821,Qatar Airways,DEL,Train #123,None,,950.49,2024-06-07T01:07:00
d2c84b3d-1181-4c5a-8da5-bb74a22437d4,F95279,Frontier Airlines,YVR,Train #456,Johnson-Nelson Hotel,112.56,487.54,2024-12-02T11:03:00
aef9c5fc-5bdb-4b2a-97dd-a507ab5d3368,F84434,"Flair Airlines, Ltd.",LAX,Train #456,Myers PLC Hotel,105.57,1225.1,2025-01-21T09:28:00
97908d92-1f6e-44ff-b0c4-441d87116c3a,YX6935,Midwest Airlines,MEX,Train #123,Quinn-Vasquez Hotel,433.5,1614.89,2024-04-23T16:32:00
892d30a6-c3c9-44bf-b96b-2c89d85732fc,CI5097,China Airlines,DXB,Train #456,None,,584.01,2024-09-13T05:03:00
b9c5d9af-4154-4d6a-a52c-7e0a9773b57f,PE2834,Air Europe,LAX,Train #123,Marshall-Jenkins Hotel,280.8,638.79,2024-12-07T23:28:00
ce27a37f-891b-4c00-9d0a-851a95ac3a88,MQ1840,"Envoy Air, Inc.",FRA,Train #456,None,,868.31,2025-03-22T19:04:00
3ced3e81-78ee-476c-a1b1-8996b365500f,HQ1791,Harmony Airways,YVR,None,Lopez-Evans Hotel,405.09,771.65,2025-07-28T10:23:00
ce13791f-08d1-4533-b0d3-5b63fb6fa6da,KL4772,KLM Royal Dutch Airlines,DXB,None,"Mullins, Parker and Velasquez Hotel",348.4,706.04,2024-08-30T01:08:00
889ae451-3c27-45be-a3ea-1b7944070955,TS7545,Air Transat,LHR,None,None,,319.87,2025-11-09T18:51:00
74246d2c-d8ec-40a1-9002-d498f492d992,FI1618,Icelandair (Inactive),LAX,Train #123,Cooper-Martinez Hotel,401.61,697.86,2025-02-16T13:57:00
11623c61-c875-4557-a73d-fe5a86cc88fc,HQ7617,Harmony Airways,PTY,Train #123,Gray-Luna Hotel,271.63,430.37,2024-09-03T21:06:00
8a5f850c-30a1-4168-9895-ae93636efe0e,VS2079,Virgin Atlantic,LHR,Train #456,None,,286.17,2024-06-26T01:35:00
4e0a90b3-1b53-44c0-b3b8-c836a3661507,RW8883,Republic Airlines,PTY,None,None,,635.79,2025-05-15T10:31:00
d21e9c4a-30ad-4d87-8c73-e60a37cdc9b9,FJ5331,Air Pacific Limited dba Fiji Airways,LAX,Train #456,Chan Inc Hotel,254.77,1696.2,2025-05-28T15:14:00
6b474c98-7c47-4c68-93ec-18c7c4e7a540,AM2068,Aeromexico,MIA,Train #123,None,,591.11,2025-03-23T16:36:00
9b6bb3b2-d39b-454b-b35d-a05f5aa85867,PE9927,Air Europe,DXB,Train #456,Porter-Clark Hotel,452.5,1058.79,2025-08-02T06:50:00
cf5277c6-c5e0-46c6-8109-89360dd0a409,HQ2625,Harmony Airways,YVR,None,"Flores, Brooks and Jones Hotel",71.88,607.11,2025-05-09T18:01:00
f6bcbda7-d996-4534-9b48-3d74765097bb,WN6777,Southwest Airlines,DXB,Train #123,"Cameron, Gonzales and Clark Hotel",286.31,1657.72,2025-06-07T13:42:00
af64f8a9-6f22-4ff5-bef2-3c35fc753a92,IB2203,Iberia,YUL,Train #123,None,,401.72,2024-06-18T07:47:00
34cb0d31-4035-4e24-9db1-3e1584d92c59,SY5245,Sun Country Airlines,FRA,Train #123,"Mendoza, Turner and Lara Hotel",247.75,905.89,2024-01-06T11:58:00
cb7b2400-6130-4986-8943-7966a8ed59b9,RD6179,Ryan International Airlines,AMS,None,None,,935.27,2024-02-28T11:43:00
c48aab39-c3fd-46f8-8186-128f84e7ae49,CA8431,Air China,DXB,Train #123,None,,286.05,2024-05-07T02:17:00
c1aeb70c-787b-4133-bfb3-76ea8c6a1e0b,PE6468,North American Airlines,CUN,Train #456,Stewart-Olson Hotel,395.05,1726.69,2024-03-29T14:33:00
f9dccdd6-10a2-4533-8e8f-f391952374b4,BR5746,EVA Airways,DOH,Train #456,Jenkins-Cook Hotel,370.84,619.71,2024-03-20T04:45:00
7ede64be-e510-4696-bfe8-ada6561aadf7,QX2522,Horizon Air,SIN,Train #456,"Lewis, Ramirez and Harmon Hotel",398.67,1494.96,2025-10-21T10:19:00
6608090f-e02a-4569-ad85-776c1ee29d27,SK1155,SAS Airlines,MIA,Train #456,Moran Group Hotel,296.17,796.62,2024-11-23T00:09:00
532a0d4d-49ab-420e-8631-666c3c9af005,EZ9969,North American Airlines,DEL,Train #456,Reed-Pierce Hotel,400.01,733.62,2024-10-14T11:53:00
1c4449fc-e335-42a1-8805-c3cf223e5776,WW8652,WOW Air,LAX,Train #123,None,,258.94,2024-09-23T17:25:00
d5196c07-1d66-4451-9c5d-a14b45839511,TP5121,TAP Air Portugal,LAX,None,None,,158.76,2025-12-26T01:42:00
af3a67b0-1c21-44ee-ba11-6d56d493db91,SK3198,SAS Airlines,YUL,None,Cervantes and Sons Hotel,463.31,785.19,2024-12-15T16:56:00
649a465b-02a7-4003-ab68-4fa8e298bf01,QQ7620,Reno Air,LAX,Train #123,Sanchez-Russell Hotel,230.61,1191.36,2024-07-10T16:30:00
590121e2-f72d-4560-8025-86c2f381a6ec,CP5185,Compass Airlines,JFK,Train #123,None,,383.81,2025-01-07T02:35:00
cbd5879f-0709-49c0-9613-c05fc89c1127,VX250,Virgin America,MIA,Train #456,None,,376.88,2025-03-21T11:55:00
eb328964-2742-4963-a223-d700e88c3c44,AS5267,Alaska Airlines,MIA,None,"Torres, Cervantes and Dickerson Hotel",108.34,1584.27,2024-12-18T22:02:00
082cfd2b-b79f-47c0-b6ab-bcf9c8c9dbbf,BA9701,Sports Hawk,YYZ,Train #123,Thomas-Evans Hotel,267.89,636.94,2025-11-02T04:38:00
0fb8a5c6-918b-47e7-9554-2e9473ee9855,EV4148,Atlantic Southeast Airlines,LAX,None,None,,777.81,2024-06-19T22:40:00
daa35014-ab1b-4dbb-a580-8f09992c56fc,DP8559,Air 2000,LAX,Train #123,None,,312.98,2024-01-31T20:49:00
51f1e4b8-ea52-4493-8b26-fcad23e53783,XP1117,Xtra Airways,MIA,None,Johnson LLC Hotel,400.28,1114.2,2024-05-04T14:53:00
ff768dfd-b103-4da7-857d-bd8323c17532,TP8616,Air Italy S.P.A,LHR,Train #123,Wallace LLC Hotel,258.09,859.08,2024-02-19T11:07:00
7516140c-1d9e-4680-b6c2-662a53cb6305,US817,US Airways,CUN,None,"Chavez, Mejia and Pena Hotel",262.05,1582.31,2025-05-06T07:56:00
97f3e8e8-1922-4de1-83a7-a2d08e569a6c,LX1641,Swiss International,JFK,None,None,,1109.78,2025-02-17T12:45:00
3ac4c323-2174-4dc8-a6d5-f5ac36f0a38b,YX1545,Allegro Airlines,HKG,Train #456,Murphy Group Hotel,149.48,1566.02,2024-07-26T16:06:00
5d6f342f-3a37-4873-a3d6-c8569c1ce3eb,JL4884,Japan Airlines,PTY,None,Bates-Tyler Hotel,165.15,473.95,2025-08-17T22:54:00
7731476f-7087-4239-9b53-77e3ec89ec36,F82039,"Flair Airlines, Ltd.",CUN,Train #456,Ewing Inc Hotel,313.54,818.81,2025-02-02T02:54:00
8411cae2-c62a-4083-9222-840263dae1a3,YX2220,Midwest Airlines,PTY,None,Castillo LLC Hotel,409.89,634.66,2024-11-29T02:30:00
62f9b652-c612-4807-823b-ae632547cc1d,EI2333,"Aer Lingus, Ltd.",CUN,None,"Phillips, Brown and Luna Hotel",406.86,1717.67,2025-08-23T16:22:00
7761fc3d-5ab0-4f37-816e-29ddfd97da02,BA3108,British Airways,LAX,Train #456,"Dunn, Dickerson and White Hotel",488.09,829.91,2025-05-26T03:28:00
b89f6893-2d22-401b-b55c-50db3d3f48b5,PR6632,Philippine Airlines,YUL,Train #456,Young-Rivera Hotel,168.87,457.04,2025-11-20T23:57:00
0f8b10b1-7ee7-4a1b-8ad1-eade389b62eb,EY1633,Etihad Airways,YVR,Train #123,Black-Chang Hotel,86.16,949.94,2025-11-17T17:56:00
ac11eee4-00e9-4af3-8f2e-811a5463f1ed,EZ8904,Evergreen International Airlines,LAX,Train #456,"Hill, Harris and Contreras Hotel",198.24,973.68,2024-06-02T08:52:00
c62ca5b4-9e43-443c-99d6-b31076a25e2b,CC785,Air Atlanta Icelandic,FRA,None,Phillips-Smith Hotel,296.53,1081.38,2025-03-27T03:27:00
112d8e0d-e898-4c05-85bc-b52e4178ac5b,BBB6308,BelAir Airlines,DEL,Train #123,"Juarez, Craig and Lambert Hotel",154.45,1215.47,2025-02-21T15:40:00
d6c505fa-a1b6-476b-adbc-8c41175ddc0d,RD6326,Ryan International Airlines,CDG,Train #123,Rodriguez-Dudley Hotel,197.96,585.23,2025-03-13T21:57:00
0d4081f7-d944-436a-96ec-479066d92f13,AI5980,Air India Limited,DXB,None,Cantrell-Gutierrez Hotel,198.47,1283.79,2024-08-21T20:07:00
66a9d038-a276-42f9-ad61-e941631ba634,CC8845,Air Atlanta Icelandic,LAX,None,None,,1161.47,2025-05-07T08:36:00
e2728159-3449-4d7a-b042-dfd807d34a8a,MQ9831,"Envoy Air, Inc.",LAX,None,Wilson LLC Hotel,291.68,876.03,2024-07-01T15:00:00
8b791818-b776-49a2-838c-66e97c629b45,Z05691,"Norse Atlantic UK, Ltd.",LAX,None,Meyer and Sons Hotel,448.18,1363.64,2024-06-03T06:36:00
89563b51-3e78-46c3-8f60-8efe05427f28,VN7711,Vietnam Airlines JSC,LAX,Train #123,Lewis Ltd Hotel,356.81,502.55,2024-05-16T23:36:00
6cb70702-da09-4953-bf3e-0124c048ab92,YV9475,Mesa Airlines,MEX,Train #456,None,,398.09,2024-10-08T07:05:00
3f860c21-8061-4e85-8640-281fb6f0eb36,DH2515,Independence Air,MEX,Train #123,Harris and Sons Hotel,427.73,1777.52,2024-08-26T15:01:00
99da7b8f-8e7c-4040-9f0c-660e0e95a31a,QX7170,Horizon Air,HKG,Train #456,None,,889.43,2025-11-02T23:09:00
45ca5e5a-afec-4d1f-91b0-98459d6dcf91,BF2041,French Bee,CDG,Train #123,Mercer-Lynch Hotel,283.92,1136.56,2024-12-20T06:33:00
8776adc1-687f-4ff7-b1b7-7e64ecd27ed6,PE2180,Air Europe,SJO,None,Newton-Robbins Hotel,424.92,858.05,2024-03-21T19:12:00
66dbc608-f9ac-4715-b361-273169d5a698,KL1307,KLM Royal Dutch Airlines,MEX,None,"Wells, Le and Beck Hotel",273.95,766.13,2025-01-21T16:00:00
e17fb7e1-6c71-4988-af42-4a0b9e172192,B61652,JetBlue Airways,YUL,None,Jackson-Mitchell Hotel,392.07,1103.32,2024-11-24T08:33:00
8d121a1a-f6e7-4d90-a45c-2e20ec9cd8f2,YX211,Midwest Airlines,LAX,None,Reese-Dunn Hotel,454.65,1000.23,2025-10-04T13:30:00
a8f9c24b-dea8-4a19-9351-5c22ba8b24fb,TK4063,Turkish Airlines,SJO,Train #456,Rich PLC Hotel,244.67,625.11,2025-12-25T04:51:00
b670d5a1-c061-4621-8ead-f8c49e038baa,YP7273,Aeroflot Russian International Airlines,LAX,Train #123,Parks PLC Hotel,463.64,1505.29,2024-10-03T16:47:00
82d69db2-ff4b-4b45-b849-69ae50e96866,ZW164,Air Wisconsin,SJO,Train #123,Phillips LLC Hotel,356.34,1851.25,2024-05-11T01:31:00
140f0a7f-14a2-4dd4-82f9-f3aa24ea6509,AC9962,Air Canada,LAX,Train #456,Vazquez PLC Hotel,397.47,780.46,2024-01-27T18:18:00
cd260360-08fc-4eac-bf29-80bc6d386af6,5Y946,"Atlas Air, Inc",FRA,Train #456,None,,266.98,2025-04-07T13:28:00
1de61e77-8055-40bd-81d1-09c7f8f088a2,B62204,JetBlue Airways,YUL,Train #456,None,,983.99,2024-11-29T03:49:00
184c8dd2-03e0-4a3c-86c0-b6f361b92de5,G48122,Allegiant Air,LAX,None,Jones PLC Hotel,241.46,537.77,2025-06-02T20:52:00
8d5521b1-9715-40da-b47f-ff0117c88e09,US6011,US Airways,JFK,None,None,,1283.89,2024-08-24T09:53:00
e89c7638-8763-4424-9010-cab875a9dcb7,KL9483,KLM Royal Dutch Airlines,CUN,Train #123,Dominguez Inc Hotel,131.26,1123.84,2025-11-22T09:30:00
4cf83d57-a239-4427-828d-19843a569073,AB5633,Trego Dugan Aviation,DXB,Train #456,Christensen-Burton Hotel,264.37,1821.72,2025-12-06T12:26:00
3e81c1ee-b837-457d-8da6-be91abe21170,EY7216,Etihad Airways,MEX,None,"Johnson, James and Johnson Hotel",296.99,789.19,2024-02-19T20:01:00
9ec39977-9cd2-4463-9dfe-70cd7aad05e6,AI5297,Air India Limited,LAX,Train #456,"Lamb, Hill and Walters Hotel",356.19,666.16,2024-11-02T17:04:00
a7d43152-5b46-4d19-8db7-d1a8e29fc6c4,XJ4421,Mesaba Airlines,FRA,Train #456,Murphy-Sellers Hotel,402.14,1752.98,2024-09-22T07:02:00
b4bab45e-3bea-4e48-8c1d-6405110fe807,TZ291,ATA Airlines,YYZ,Train #456,None,,234.04,2024-07-04T22:15:00
037c16e5-50b5-454e-900a-36cf27b71a3d,MQ7582,"Envoy Air, Inc.",LAX,None,"Brown, Ewing and Brown Hotel",257.08,1450.48,2024-03-29T07:48:00
8b734969-f9cf-4c4f-8253-bba436b41027,AS9779,Alaska Airlines,AMS,Train #456,Knapp Inc Hotel,379.21,1796.77,2025-03-04T16:11:00
fd122cbd-f708-4f8b-8feb-7792f24b8611,NW8960,Northwest Airlines (became Delta),LAX,Train #123,Howell-Warren Hotel,208.89,1321.78,2025-06-30T11:15:00
64f3a374-9fc6-4024-94a6-1f97bb289ab2,ZG3894,ZIPAIR Tokyo Inc,LAX,None,Juarez Inc Hotel,185.46,709.8,2024-06-26T14:58:00
47e3c3c4-f7ae-48b7-9a89-b095cda76263,DL3512,"Samsic Airport America, LLC",YYZ,Train #456,Flores Group Hotel,150.72,466.75,2025-03-06T03:47:00
4258bec7-0710-4535-8fea-1df931aa5354,LP8082,LAN Peru,YYZ,Train #456,Gray-Leon Hotel,131.19,399.81,2025-01-01T16:02:00
90a1f91a-01a6-4a8e-adbe-e08a4598027e,SS3674,Pacific Aviation,YYZ,Train #123,None,,1293.69,2025-09-29T21:13:00
a535d221-32ac-4d62-8247-0efbab970dcf,OY2421,Omni Air International,HKG,None,None,,544.13,2024-07-17T08:27:00
a32eecf7-1f1b-4cf1-a6c3-8770c7ee00d2,NK348,Spirit Airlines,PTY,None,Kennedy-King Hotel,392.28,1859.82,2025-10-20T21:07:00
f5b75c74-fd6f-4396-a6e1-ab916da45f3b,MX9174,"Breeze Aviation Group, Inc.",YYZ,Train #123,White-Roberts Hotel,209.5,1619.33,2025-06-14T20:56:00
769d58d3-3a1d-456f-b7f1-c12dda54d05a,SE2546,XL Airways France,LAX,None,Bonilla-Ortiz Hotel,347.58,705.41,2024-06-13T17:43:00
ef9db259-d375-4ad2-9f1b-59fcdecda8bd,WW5523,WOW Air,MIA,Train #456,"Bray, Snyder and Shelton Hotel",281.82,540.09,2024-08-28T22:12:00
170aefde-b52f-411c-98c1-cc172f451ea1,MG8051,Champion Air,ORD,Train #123,None,,1216.16,2025-07-20T22:16:00
e76c33bb-f222-43a8-bb31-a41eb0e08cc4,AS2273,Alaska Airlines,DOH,Train #123,Nelson and Sons Hotel,193.97,1526.1,2025-04-02T01:02:00
a52312b9-6ceb-4551-b3c3-07641266d376,QK5895,Air Canada Jazz,HKG,Train #123,Burke-Smith Hotel,448.53,984.64,2025-12-14T02:00:00
09cf5aa7-da03-4b1f-80bb-bf21a6f8cf5e,TS1906,Air Transat,DOH,Train #456,"Stewart, Martinez and Hall Hotel",248.9,784.35,2024-04-10T06:49:00
c44bea71-008c-404e-a7c9-d304e6d95434,QK5138,Jazz Aviation,LAX,None,None,,446.19,2025-03-20T01:51:00
dff80007-83a0-47a7-9d17-6f57e4abdd65,TW666,El Al Israel Airlines LTD.,DXB,None,None,,240.96,2024-10-20T14:32:00
6d1204c8-e742-43f1-ae41-b6d0ca697a4e,9W1150,Jet Airways,LAX,None,Morales-Howell Hotel,221.01,626.81,2025-08-11T13:57:00
3e1abc92-c179-4871-bc23-5ea2a1cd45cb,FJ6371,Air Pacific Limited dba Fiji Airways,LAX,None,None,,1448.91,2025-10-27T07:40:00
