userId,age,nationality,budgetPreference,cabinPreference,frequentRegions,bookingHistory
d5f91c57-550d-4492-8498-9a29349c489b,65,TD,Other,Economy,['Europe'],"[{'flightNumber': 'OH2286', 'date': '2025-07-02T07:07:00'}, {'flightNumber': 'XP1993', 'date': '2025-08-18T13:48:00'}, {'flightNumber': 'IB2270', 'date': '2024-06-08T11:43:00'}]"
9f6d7cb5-2404-4245-89d6-dfc44601310a,59,LI,Other,Economy,"['Europe', 'South America', 'Canada']",[]
184e5729-f49e-49b3-a3f2-e8a401f14ec2,63,KM,Low Fare,Premium Economy,"['Australia / Oceania', 'Central America']",[]
64b37246-fa48-4c24-86a1-c03dff9611c5,60,BN,Low Fare,Economy,"['US', 'Europe', 'Mexico']","[{'flightNumber': 'WS7077', 'date': '2025-10-25T03:50:00'}, {'flightNumber': 'EV9886', 'date': '2025-12-07T14:04:00'}, {'flightNumber': 'TW1296', 'date': '2024-08-05T21:56:00'}, {'flightNumber': 'Y41984', 'date': '2025-08-13T09:07:00'}, {'flightNumber': 'AF2980', 'date': '2025-05-30T04:41:00'}]"
008807ce-14ae-47f2-92ec-c79a0c428e04,30,SE,Low Fare,Premium Economy,"['Canada', 'Mexico', 'Asia']",[]
9ac9ca62-688e-4317-8e2c-80e536e9116c,54,GN,Other,Premium Economy,"['Middle East', 'Asia']","[{'flightNumber': 'EZ6475', 'date': '2024-09-26T06:35:00'}, {'flightNumber': 'EY7131', 'date': '2024-11-14T03:01:00'}]"
a09924f7-0766-4e10-9602-8dbeaa9a1c7e,35,AO,Other,Business,"['Central America', 'Middle East']","[{'flightNumber': 'QF6819', 'date': '2025-11-23T05:08:00'}]"
168e69f4-5979-40fb-8130-93240d3064e8,39,AL,Low Fare,Premium Economy,"['Canada', 'Central America', 'Asia']",[]
22860d7c-2b8a-4ed8-a163-b87fb41c871b,37,GY,Other,Premium Economy,"['Asia', 'Central America']","[{'flightNumber': 'UA4830', 'date': '2024-07-20T09:36:00'}, {'flightNumber': 'TW9568', 'date': '2024-09-18T12:21:00'}, {'flightNumber': 'VN2962', 'date': '2024-08-03T04:23:00'}, {'flightNumber': 'S65125', 'date': '2024-09-29T07:22:00'}]"
a252c14f-e121-4d72-ac08-c0e67f53ee5f,57,SG,Other,Premium Economy,['Canada'],[]
1791237b-6543-47ea-8826-67f9d8272170,31,ZW,Other,Economy,['US'],[]
37893f85-c172-4434-8afa-3cc780224d3d,73,KN,Low Fare,Economy,"['Canada', 'Central America']","[{'flightNumber': 'UA1701', 'date': '2024-02-20T07:08:00'}]"
32798a76-0000-46cc-883f-c24fe37f3fd8,62,AR,Other,Economy,['Central America'],[]
d78d0894-0c22-4bcc-bfa9-06cab300abee,51,SM,Low Fare,Business,"['US', 'Middle East', 'South America']","[{'flightNumber': 'CP7347', 'date': '2025-09-13T16:52:00'}, {'flightNumber': 'EI618', 'date': '2024-11-13T08:55:00'}, {'flightNumber': 'DP8557', 'date': '2024-06-02T16:58:00'}, {'flightNumber': 'VN6542', 'date': '2025-09-28T11:08:00'}]"
a251d8fd-1298-40ac-9f80-84c0a6aff14c,56,HR,Low Fare,Business,['Mexico'],"[{'flightNumber': 'ZG2590', 'date': '2025-08-14T21:27:00'}, {'flightNumber': 'WS7802', 'date': '2024-08-13T02:31:00'}]"
b0c494dd-ef23-4ca5-b99b-b806fd181547,48,DZ,Other,Premium Economy,"['Mexico', 'Central America', 'South America']","[{'flightNumber': 'N72179', 'date': '2025-09-04T02:23:00'}, {'flightNumber': 'UA2143', 'date': '2025-01-22T01:13:00'}]"
344120f8-d1b2-4088-969b-5e180d0980f6,24,NL,Other,Business,"['Australia / Oceania', 'Canada']","[{'flightNumber': 'CA3262', 'date': '2025-03-19T02:40:00'}]"
d48ee4cb-36d1-453a-8500-1a89a0645222,49,BO,Low Fare,Business,"['Canada', 'Central America']","[{'flightNumber': 'TZ9916', 'date': '2025-06-20T16:34:00'}, {'flightNumber': 'QK3240', 'date': '2024-01-24T07:45:00'}, {'flightNumber': 'WO8100', 'date': '2025-12-04T19:43:00'}, {'flightNumber': 'NH9923', 'date': '2025-10-08T08:37:00'}]"
697716bd-90e3-4a01-af4f-88a1fd0ec155,45,HR,Other,Economy,"['Central America', 'South America']","[{'flightNumber': 'MQ4815', 'date': '2025-10-15T09:15:00'}, {'flightNumber': 'S63202', 'date': '2025-04-06T23:05:00'}, {'flightNumber': 'AI7776', 'date': '2025-06-19T22:04:00'}, {'flightNumber': 'QF8480', 'date': '2024-08-12T21:59:00'}]"
d4ed61da-651f-4ecc-bf06-726e13d75191,25,KG,Low Fare,Business,"['South America', 'Middle East', 'US']","[{'flightNumber': 'HA9842', 'date': '2025-01-19T12:37:00'}, {'flightNumber': 'QX225', 'date': '2024-07-20T08:43:00'}, {'flightNumber': 'FJ2805', 'date': '2024-07-15T22:44:00'}, {'flightNumber': 'UA2530', 'date': '2025-08-05T03:05:00'}, {'flightNumber': 'WO2068', 'date': '2024-08-26T18:41:00'}]"
37019c66-10b1-43d6-a8be-99d6974a6486,36,DM,Other,Economy,"['US', 'Europe']","[{'flightNumber': 'YP8680', 'date': '2024-05-23T15:00:00'}, {'flightNumber': 'SY8289', 'date': '2024-04-23T04:53:00'}, {'flightNumber': 'FI2297', 'date': '2024-10-31T16:58:00'}]"
d81846bc-b32b-40b2-bac7-dc7f04e96412,77,PS,Other,Economy,"['Australia / Oceania', 'Middle East', 'South America']","[{'flightNumber': 'MQ1404', 'date': '2025-02-08T19:48:00'}, {'flightNumber': 'EV1343', 'date': '2024-03-25T22:06:00'}, {'flightNumber': 'VX4207', 'date': '2024-07-27T01:35:00'}]"
ef391861-29f3-4505-81d2-7e35e6f1722b,54,ES,Low Fare,Premium Economy,['Mexico'],"[{'flightNumber': 'IB4180', 'date': '2024-06-30T04:41:00'}, {'flightNumber': 'MX3423', 'date': '2025-12-20T09:31:00'}]"
fef35549-acae-4f12-8b9e-3d6f584b86ff,24,KR,Low Fare,Premium Economy,"['US', 'Middle East', 'Asia']","[{'flightNumber': 'MT5874', 'date': '2024-09-26T14:22:00'}, {'flightNumber': 'LY8865', 'date': '2025-05-08T00:17:00'}, {'flightNumber': 'QR9746', 'date': '2025-08-15T11:29:00'}]"
675ae28b-3b6d-418b-a74b-1f404eff3256,44,PW,Other,Economy,"['Australia / Oceania', 'Central America']","[{'flightNumber': 'VS7685', 'date': '2025-01-11T19:06:00'}, {'flightNumber': 'FJ2129', 'date': '2025-08-27T21:13:00'}]"
19be01e2-9ab3-45ab-99b8-9e7241fc4de8,63,ZW,Low Fare,Business,"['US', 'Mexico']","[{'flightNumber': 'VN2725', 'date': '2024-03-06T18:05:00'}, {'flightNumber': 'FI660', 'date': '2024-11-09T20:29:00'}, {'flightNumber': 'PR7610', 'date': '2025-01-09T15:23:00'}, {'flightNumber': '4O8743', 'date': '2025-04-03T01:06:00'}]"
846da500-56f5-42e3-98da-8e89c469051d,30,SN,Other,Business,"['South America', 'Mexico']",[]
61845ecf-8043-4ae0-82dd-ac45e2cea8d2,52,ST,Low Fare,Economy,"['South America', 'Asia', 'Australia / Oceania']","[{'flightNumber': 'UA8571', 'date': '2024-02-13T13:47:00'}]"
d79541cf-b37d-4ff0-9295-23dc97a93ecd,35,PG,Other,Economy,"['Asia', 'Australia / Oceania', 'Europe']","[{'flightNumber': 'MG8392', 'date': '2025-03-04T12:37:00'}, {'flightNumber': 'OZ4065', 'date': '2025-12-14T22:04:00'}, {'flightNumber': 'OZ613', 'date': '2025-08-29T10:40:00'}, {'flightNumber': 'LH3558', 'date': '2025-12-21T08:58:00'}, {'flightNumber': 'F93281', 'date': '2025-11-27T11:44:00'}]"
f5fa59e3-a221-4924-9efb-37e85a4cd490,33,NO,Other,Premium Economy,"['US', 'Asia']",[]
92195200-b5b1-4da3-a5ec-cd31f7ea6e1a,40,SC,Other,Economy,"['South America', 'Central America']",[]
e16a5d26-243d-4e7d-9f4e-734442d8bb33,43,TV,Other,Economy,"['Canada', 'Mexico']",[]
7d2ada20-53c4-493d-9d67-f44d063d563b,46,VA,Other,Business,"['Asia', 'Middle East']","[{'flightNumber': 'RW6811', 'date': '2025-12-16T19:13:00'}, {'flightNumber': 'G45168', 'date': '2025-05-25T16:44:00'}]"
a9e6c015-64f3-4add-aed0-ac271280ce82,79,NA,Other,Economy,"['Canada', 'Mexico']","[{'flightNumber': 'SS3410', 'date': '2025-04-26T13:38:00'}, {'flightNumber': 'QR8441', 'date': '2025-04-01T12:58:00'}, {'flightNumber': 'F84662', 'date': '2025-01-11T09:24:00'}]"
376c418d-cc92-4cc2-91a8-1dbe3d2dff7e,21,OM,Other,Economy,"['Middle East', 'South America', 'Asia']","[{'flightNumber': 'UA1860', 'date': '2024-10-13T01:58:00'}, {'flightNumber': 'US2094', 'date': '2025-10-21T15:45:00'}, {'flightNumber': 'S65188', 'date': '2025-06-15T09:29:00'}, {'flightNumber': 'FF8081', 'date': '2025-08-01T04:04:00'}]"
31dda5cb-af67-43c3-9938-a182356506a1,57,UZ,Other,Economy,"['US', 'Middle East']","[{'flightNumber': '9W104', 'date': '2024-02-10T12:46:00'}, {'flightNumber': 'ZW8716', 'date': '2024-05-14T12:24:00'}, {'flightNumber': 'LX8715', 'date': '2025-07-03T14:18:00'}, {'flightNumber': 'KL8230', 'date': '2024-09-16T17:20:00'}, {'flightNumber': 'YP7704', 'date': '2025-02-22T11:34:00'}]"
815e5b79-30ee-456b-ae41-eccbebcb6b04,47,TH,Other,Business,"['Asia', 'Mexico']","[{'flightNumber': 'RW1305', 'date': '2024-02-09T02:39:00'}, {'flightNumber': 'BR9726', 'date': '2024-07-09T01:21:00'}, {'flightNumber': 'AI9572', 'date': '2024-08-04T17:27:00'}]"
677c6a20-0214-4af8-861a-6989fde32200,25,KZ,Other,Business,"['South America', 'Central America']","[{'flightNumber': 'UA9339', 'date': '2025-06-12T21:41:00'}, {'flightNumber': 'VN2836', 'date': '2025-06-19T13:37:00'}, {'flightNumber': 'AZ2683', 'date': '2024-11-05T20:11:00'}, {'flightNumber': 'FI1107', 'date': '2024-07-06T17:32:00'}, {'flightNumber': 'Z02094', 'date': '2025-02-22T15:34:00'}]"
a14aa70d-63a5-493a-b4f9-b44f4b5a633e,37,ES,Other,Economy,['Mexico'],[]
36ad1e53-5f40-4a7d-bb9a-5816d293877b,47,AO,Low Fare,Business,['Europe'],"[{'flightNumber': 'FI2155', 'date': '2025-04-09T17:22:00'}, {'flightNumber': 'MG2335', 'date': '2024-08-20T18:34:00'}]"
fb444a1d-0f11-49c4-ab95-dc09b752ae18,24,CA,Low Fare,Economy,"['Europe', 'Asia']","[{'flightNumber': 'F95545', 'date': '2025-10-15T22:17:00'}]"
aa5e7364-4113-4ece-aabb-975a44804fee,67,WS,Low Fare,Economy,['Central America'],"[{'flightNumber': 'PR7018', 'date': '2024-12-16T05:39:00'}, {'flightNumber': 'JL9984', 'date': '2025-07-04T18:49:00'}]"
762329f1-98a0-4e47-a841-949b9bb681f8,48,LC,Other,Business,"['South America', 'US']","[{'flightNumber': 'HA4546', 'date': '2024-12-17T05:37:00'}, {'flightNumber': 'AB920', 'date': '2025-09-28T07:02:00'}]"
95811e21-35ad-401f-bfb8-422da090532e,78,VA,Low Fare,Economy,"['Mexico', 'Central America', 'Australia / Oceania']","[{'flightNumber': 'DH7385', 'date': '2024-03-19T01:48:00'}, {'flightNumber': 'SE351', 'date': '2025-08-18T20:56:00'}, {'flightNumber': 'MQ2012', 'date': '2024-11-17T22:40:00'}, {'flightNumber': 'BR5905', 'date': '2025-07-24T17:27:00'}]"
eac7bda0-148f-455d-a51d-44d139d200db,39,SG,Low Fare,Economy,['US'],"[{'flightNumber': 'AA5457', 'date': '2024-06-12T05:33:00'}, {'flightNumber': 'QF2709', 'date': '2025-09-02T19:20:00'}, {'flightNumber': 'RD8606', 'date': '2024-06-05T17:26:00'}]"
a7e56460-3a6d-41a4-acf0-e43829b2d12f,46,TH,Low Fare,Business,"['Canada', 'South America']","[{'flightNumber': 'FI3912', 'date': '2025-11-14T05:39:00'}, {'flightNumber': 'SY3200', 'date': '2024-10-13T18:29:00'}, {'flightNumber': 'QK2729', 'date': '2025-12-24T17:20:00'}, {'flightNumber': 'PD3631', 'date': '2025-07-22T09:58:00'}, {'flightNumber': 'WI8253', 'date': '2024-08-24T10:20:00'}]"
946fea9e-fdfb-4059-b668-3fad3f3903d4,69,TT,Other,Premium Economy,"['Central America', 'Asia']","[{'flightNumber': 'MG5379', 'date': '2024-09-04T16:50:00'}]"
5d9a2202-db73-46f1-9a83-ac952c4d9f97,45,MG,Low Fare,Premium Economy,"['US', 'Canada', 'Middle East']","[{'flightNumber': 'UA1210', 'date': '2025-03-08T15:58:00'}, {'flightNumber': 'NW7061', 'date': '2025-01-03T02:38:00'}, {'flightNumber': 'JL9005', 'date': '2024-01-29T09:06:00'}, {'flightNumber': '9W906', 'date': '2024-02-01T08:05:00'}]"
17e966e5-26f3-4199-b392-b58329912c38,56,BY,Low Fare,Economy,"['Europe', 'Mexico']","[{'flightNumber': 'MQ4308', 'date': '2025-03-28T02:44:00'}, {'flightNumber': 'SR6411', 'date': '2024-11-27T00:19:00'}]"
c80f543d-2436-433d-946c-9c8c8ed69fd0,24,TH,Low Fare,Business,"['Middle East', 'Australia / Oceania', 'Mexico']","[{'flightNumber': 'US4626', 'date': '2025-12-17T02:14:00'}, {'flightNumber': 'US7388', 'date': '2025-07-08T14:47:00'}, {'flightNumber': 'NH667', 'date': '2024-05-03T18:51:00'}]"
719a2a60-4d8a-47d1-bffd-98ae971bf9d7,25,RU,Low Fare,Premium Economy,"['Mexico', 'Australia / Oceania', 'Canada']","[{'flightNumber': 'QX6122', 'date': '2024-03-23T06:11:00'}, {'flightNumber': 'BA6813', 'date': '2025-10-14T02:16:00'}, {'flightNumber': 'LX9923', 'date': '2025-12-20T17:51:00'}, {'flightNumber': 'AY7424', 'date': '2024-03-09T20:19:00'}]"
394c7571-9e68-4cf4-ad92-d10038634007,64,UG,Other,Economy,['US'],"[{'flightNumber': 'CP191', 'date': '2025-10-07T01:15:00'}]"
e799ff13-b23a-481f-adeb-0d8548054822,70,BF,Low Fare,Business,"['Europe', 'Asia']","[{'flightNumber': 'LX5526', 'date': '2024-01-21T03:16:00'}, {'flightNumber': 'CI6326', 'date': '2025-03-21T09:37:00'}, {'flightNumber': 'MG9937', 'date': '2024-11-30T04:06:00'}, {'flightNumber': '9W2897', 'date': '2025-12-05T04:23:00'}, {'flightNumber': 'QK9418', 'date': '2024-12-19T12:49:00'}]"
7063fef7-f4be-4665-80ce-5b22b513d608,78,HT,Other,Premium Economy,"['Canada', 'Australia / Oceania']","[{'flightNumber': 'AB2762', 'date': '2025-03-21T23:57:00'}]"
bfa71aba-ac92-49b5-a8eb-ebc604586091,42,NE,Other,Business,"['Europe', 'Canada']",[]
049aa68f-919c-4903-94de-cb341d553286,21,PK,Other,Economy,['Asia'],"[{'flightNumber': 'CX4238', 'date': '2024-11-08T15:54:00'}, {'flightNumber': 'EK2036', 'date': '2024-12-19T07:48:00'}]"
5ff0742b-c11e-4ed7-b06a-dd074ec38357,52,PG,Other,Premium Economy,['Canada'],"[{'flightNumber': 'EI7468', 'date': '2024-06-07T10:25:00'}, {'flightNumber': 'FI5396', 'date': '2025-08-31T11:29:00'}, {'flightNumber': 'SE4577', 'date': '2025-04-01T06:02:00'}]"
57737127-4a76-45c1-82c6-b63ab6bff172,62,LT,Other,Business,['Australia / Oceania'],"[{'flightNumber': 'CZ7692', 'date': '2024-12-22T11:44:00'}, {'flightNumber': 'QK3565', 'date': '2024-05-10T00:10:00'}, {'flightNumber': 'FI7880', 'date': '2025-01-30T15:29:00'}, {'flightNumber': 'SQ9040', 'date': '2024-01-08T22:13:00'}, {'flightNumber': 'HA5937', 'date': '2025-03-04T08:41:00'}]"
a1ae19ea-98a5-422d-adfd-660029d5e806,64,CD,Low Fare,Economy,"['US', 'Middle East']","[{'flightNumber': 'OH7557', 'date': '2024-04-05T05:52:00'}, {'flightNumber': 'HA7977', 'date': '2024-08-21T16:37:00'}]"
e5005a5b-bcb4-43a3-bac5-f72f67c80141,42,RW,Low Fare,Business,"['Middle East', 'Asia', 'Europe']","[{'flightNumber': 'ZG8764', 'date': '2024-11-23T21:54:00'}, {'flightNumber': 'TZ9869', 'date': '2024-12-24T13:18:00'}, {'flightNumber': 'SS9451', 'date': '2025-12-16T08:02:00'}, {'flightNumber': 'AF1322', 'date': '2024-12-28T15:11:00'}]"
400488e0-f6f4-4614-81b7-46e77d590194,62,PY,Low Fare,Business,"['Asia', 'Canada', 'South America']","[{'flightNumber': 'G41689', 'date': '2025-12-07T08:09:00'}, {'flightNumber': 'QF8480', 'date': '2025-08-03T23:16:00'}, {'flightNumber': 'HX6315', 'date': '2025-02-09T02:05:00'}, {'flightNumber': 'KL9213', 'date': '2025-09-02T13:22:00'}]"
ded8b320-ddd0-472d-a904-b03174cab136,19,DK,Other,Business,['US'],"[{'flightNumber': 'WI5566', 'date': '2024-06-23T19:28:00'}, {'flightNumber': 'TZ8532', 'date': '2024-07-14T02:08:00'}, {'flightNumber': 'ZW9002', 'date': '2025-06-18T00:45:00'}]"
2ca14674-98c6-4e72-81dc-50d4036c83ea,59,EC,Low Fare,Premium Economy,"['Europe', 'Mexico', 'South America']",[]
7f9bf957-95e7-484b-a6d9-537578f87623,56,VC,Other,Premium Economy,['Mexico'],"[{'flightNumber': 'AI8254', 'date': '2024-11-07T16:42:00'}, {'flightNumber': 'DP6372', 'date': '2024-01-13T06:21:00'}, {'flightNumber': 'JL3212', 'date': '2025-07-14T12:31:00'}, {'flightNumber': 'UA6281', 'date': '2024-09-26T23:02:00'}]"
2462ad99-3ceb-459c-b41b-effd0be56e34,70,TJ,Other,Business,"['Middle East', 'South America', 'Mexico']",[]
18cad31d-0f57-4b93-a5e1-f35ce003f3d1,21,BA,Other,Business,['Central America'],"[{'flightNumber': 'CX8852', 'date': '2024-03-15T13:06:00'}, {'flightNumber': 'VS2656', 'date': '2025-10-24T13:59:00'}]"
c8f626b6-5cc6-4f0f-b962-6b8a853de7dc,44,SV,Low Fare,Economy,['Asia'],"[{'flightNumber': 'JL5187', 'date': '2025-10-18T22:50:00'}, {'flightNumber': 'HA1487', 'date': '2024-01-22T17:03:00'}]"
1bbb9e12-647f-4805-9d5c-a2221e45dfb0,61,ET,Low Fare,Economy,"['Mexico', 'Europe']","[{'flightNumber': 'EI5478', 'date': '2024-10-19T14:03:00'}, {'flightNumber': 'Z09035', 'date': '2024-04-08T01:08:00'}]"
f7202eaf-94ff-4bf1-baf3-769e51add1dd,56,DO,Low Fare,Business,['Australia / Oceania'],"[{'flightNumber': 'AX2099', 'date': '2025-07-21T13:16:00'}]"
6b883ab4-32e8-4ce4-884c-e0174a270611,33,BR,Low Fare,Business,['Europe'],"[{'flightNumber': 'WN6416', 'date': '2024-12-06T09:02:00'}, {'flightNumber': 'VS1902', 'date': '2024-04-20T11:06:00'}, {'flightNumber': 'CA1703', 'date': '2024-06-06T01:25:00'}, {'flightNumber': 'IB1830', 'date': '2025-06-20T09:54:00'}]"
1fdf53c8-165b-4f40-a2d2-54dd33465920,65,SA,Other,Premium Economy,"['Mexico', 'Middle East']","[{'flightNumber': 'EY7198', 'date': '2024-01-03T04:58:00'}, {'flightNumber': 'LX5664', 'date': '2025-12-26T11:17:00'}, {'flightNumber': 'GL6841', 'date': '2024-04-02T18:48:00'}, {'flightNumber': 'GL2478', 'date': '2024-06-18T15:23:00'}]"
569f6ed1-2ccf-4295-96c1-537b82d449b8,42,SA,Low Fare,Economy,['South America'],"[{'flightNumber': 'ZW445', 'date': '2025-05-02T17:44:00'}, {'flightNumber': 'US9959', 'date': '2024-09-01T19:10:00'}, {'flightNumber': 'EZ548', 'date': '2025-11-12T19:03:00'}, {'flightNumber': 'UA2495', 'date': '2024-06-27T13:38:00'}]"
b84e2b57-3d9f-4b4f-9bb9-e24c5fe18500,75,IS,Other,Business,['Mexico'],"[{'flightNumber': 'KE5818', 'date': '2024-07-22T01:47:00'}]"
2ce9f3b0-f621-4bf1-91f6-2fd3a071da2a,54,MH,Other,Economy,['Asia'],"[{'flightNumber': 'TW3445', 'date': '2024-12-25T21:28:00'}, {'flightNumber': 'CA4879', 'date': '2024-09-01T18:27:00'}, {'flightNumber': 'PR301', 'date': '2025-08-31T03:12:00'}]"
48feb905-06ca-4d11-8eff-b6edcee94163,30,KG,Other,Premium Economy,['Europe'],"[{'flightNumber': 'KL3499', 'date': '2024-12-10T13:57:00'}, {'flightNumber': 'EY9075', 'date': '2024-08-02T06:56:00'}]"
85b8b898-f85d-41e6-87e8-141ac2beaebe,26,SR,Other,Business,"['Middle East', 'Europe']",[]
ea1ea2b1-08dc-43fb-bfdb-f94e53388a16,62,ES,Other,Economy,"['Middle East', 'Asia', 'Mexico']",[]
101a36f4-7b1e-4ce7-9781-029217458044,45,RW,Low Fare,Economy,['US'],"[{'flightNumber': 'EI5158', 'date': '2025-10-20T08:49:00'}]"
432accb9-d5b2-4c9a-911b-46852d159196,40,AZ,Low Fare,Business,"['Mexico', 'Australia / Oceania', 'Middle East']","[{'flightNumber': 'WO4318', 'date': '2024-08-28T01:30:00'}, {'flightNumber': 'WO2929', 'date': '2024-04-29T20:19:00'}, {'flightNumber': 'JL3662', 'date': '2024-08-02T03:41:00'}]"
535ce6c4-3e3b-4169-b013-819c90df4d26,76,UG,Low Fare,Economy,"['Central America', 'Middle East']","[{'flightNumber': 'EZ7849', 'date': '2024-09-19T22:07:00'}, {'flightNumber': 'MT9576', 'date': '2025-12-08T03:43:00'}, {'flightNumber': 'NK2429', 'date': '2024-09-30T23:25:00'}]"
5ffc9058-7737-45de-b140-f148b1bea509,71,GD,Other,Business,['Canada'],"[{'flightNumber': 'N76430', 'date': '2024-07-01T06:30:00'}, {'flightNumber': 'VX9058', 'date': '2024-05-16T06:20:00'}, {'flightNumber': 'F87004', 'date': '2025-11-26T13:56:00'}, {'flightNumber': 'A8650', 'date': '2024-10-19T09:47:00'}, {'flightNumber': 'ZW467', 'date': '2025-01-04T02:59:00'}]"
70b2d833-e3b8-4b65-a0f8-924fc81d736a,36,DZ,Other,Premium Economy,['Europe'],"[{'flightNumber': 'LP7838', 'date': '2024-08-30T08:50:00'}, {'flightNumber': 'TA5040', 'date': '2024-04-26T20:46:00'}]"
a2c71f13-2463-4421-902c-a9598cbfd03d,76,NA,Low Fare,Premium Economy,"['Australia / Oceania', 'South America']","[{'flightNumber': 'CC4607', 'date': '2025-06-03T23:58:00'}, {'flightNumber': 'NJ3593', 'date': '2024-10-01T23:07:00'}]"
0e3f19e2-e56c-4aa1-b891-1518eaa229c3,35,BS,Low Fare,Premium Economy,"['Canada', 'Asia', 'Mexico']",[]
31093047-d884-40e7-9942-69bbdb3c0d4d,35,ZA,Other,Economy,"['South America', 'Mexico']",[]
19352f56-7cfc-4365-a91f-f69af35c2fc2,57,KZ,Low Fare,Premium Economy,['South America'],"[{'flightNumber': 'CI2591', 'date': '2024-02-21T11:28:00'}, {'flightNumber': 'CM1305', 'date': '2024-03-22T15:36:00'}]"
d1f721e0-c192-4ea4-948d-54938b9d37a4,42,DK,Low Fare,Economy,['Middle East'],"[{'flightNumber': 'TW2369', 'date': '2025-02-20T14:12:00'}, {'flightNumber': 'OH6210', 'date': '2024-03-25T09:16:00'}, {'flightNumber': 'LH2228', 'date': '2024-12-08T00:15:00'}, {'flightNumber': 'BA7016', 'date': '2025-11-11T08:05:00'}]"
22218961-33a1-4abb-b773-5c1e8fed8f11,62,MK,Low Fare,Economy,"['Australia / Oceania', 'Europe', 'Asia']","[{'flightNumber': 'LY5944', 'date': '2025-12-27T09:06:00'}]"
ddc5bfbf-8f72-4ad4-8fb4-54457442a34f,69,IN,Other,Business,['US'],[]
1f7075f2-e48f-4a86-9682-d0bdf79155a4,54,VA,Low Fare,Economy,"['Europe', 'Middle East', 'Canada']","[{'flightNumber': 'KL699', 'date': '2025-08-28T04:40:00'}]"
afe6101d-86b6-43b4-b102-09984183bc7a,52,BB,Other,Economy,"['Mexico', 'Europe']","[{'flightNumber': '9W5824', 'date': '2024-05-05T00:33:00'}, {'flightNumber': 'FL699', 'date': '2024-06-12T20:14:00'}]"
6f8764eb-f8ea-4a1e-a8e4-ce80c3531254,19,GA,Other,Economy,['Australia / Oceania'],"[{'flightNumber': 'FL9432', 'date': '2025-08-30T05:43:00'}, {'flightNumber': 'DL9262', 'date': '2025-06-18T20:50:00'}, {'flightNumber': 'QQ2395', 'date': '2024-05-24T16:41:00'}, {'flightNumber': 'XP646', 'date': '2025-10-25T15:14:00'}, {'flightNumber': 'MX9011', 'date': '2024-09-15T21:51:00'}]"
b04b0cf8-d1dc-4dc5-a7b4-0afb5806fee1,60,NP,Low Fare,Business,['Australia / Oceania'],"[{'flightNumber': '5Y5654', 'date': '2025-02-06T17:00:00'}]"
f8fd2c24-b38d-43b3-977e-a5d29fe1ee2f,24,UZ,Low Fare,Economy,['Mexico'],"[{'flightNumber': 'CP951', 'date': '2025-01-16T19:10:00'}, {'flightNumber': 'JX6779', 'date': '2025-03-28T18:27:00'}, {'flightNumber': 'UA2758', 'date': '2024-03-30T21:09:00'}]"
383816b7-3c48-491e-afbe-c70d72aae48a,35,VU,Low Fare,Business,['South America'],"[{'flightNumber': 'AF6985', 'date': '2024-11-14T10:06:00'}, {'flightNumber': 'QF2098', 'date': '2024-03-27T22:36:00'}, {'flightNumber': 'TK1826', 'date': '2024-11-20T05:16:00'}]"
1008d418-8341-44bf-8ea2-c8df9d82ecc3,43,TD,Low Fare,Premium Economy,"['US', 'Middle East', 'South America']",[]
9fc7dcbb-c59b-4158-b734-fa9fa7c8b53b,66,BJ,Low Fare,Business,['Canada'],[]
38702f7b-a1ce-4799-80c6-7ef2430937a3,62,US,Other,Economy,"['Canada', 'Mexico', 'Middle East']",[]
fc1b4bd8-2ec2-4ac3-9cbf-786ed11abe5c,65,FI,Low Fare,Business,"['Europe', 'Asia']","[{'flightNumber': 'EY3153', 'date': '2024-02-12T15:28:00'}, {'flightNumber': 'SR6543', 'date': '2024-09-23T05:11:00'}]"
e3c66a5e-91ff-4bee-a407-cc3ca1aef4c6,37,UA,Other,Business,"['South America', 'Europe', 'Mexico']",[]
260c139b-df0d-4375-8911-e2c550b2420e,40,QA,Other,Premium Economy,"['Australia / Oceania', 'US']","[{'flightNumber': 'FI4664', 'date': '2024-02-24T14:30:00'}, {'flightNumber': 'GL9868', 'date': '2024-11-10T14:48:00'}]"
